scenarioType simulation numSimulation numSequences popSize recRate mutRate length rho thetaRate theta status invSites jukesCantor popGrowth alphaShape pValNSS pValMaxChi pValPHI
1 scenario1_n33_popSize1370_r4.9e-7 1 33 1370 4.9e-7 5e-7 6854 9.20218 0.000685 4.69499 1 0 1 1e-3 0.2 1.14e-01 1.08e-01 4.23e-03
1 scenario1_n33_popSize1370_r4.9e-7 2 33 1370 4.9e-7 5e-7 6854 9.20218 0.000685 4.69499 1 0 1 1e-3 0.2 5.12e-01 6.25e-01 5.80e-02
1 scenario1_n33_popSize1370_r4.9e-7 3 33 1370 4.9e-7 5e-7 6854 9.20218 0.000685 4.69499 1 0 1 1e-3 0.2 6.00e-03 9.00e-03 3.31e-05
1 scenario1_n33_popSize1370_r4.9e-7 4 33 1370 4.9e-7 5e-7 6854 9.20218 0.000685 4.69499 1 0 1 1e-3 0.2 6.00e-03 3.20e-02 1.12e-01
1 scenario1_n33_popSize1370_r4.9e-7 5 33 1370 4.9e-7 5e-7 6854 9.20218 0.000685 4.69499 1 0 1 1e-3 0.2 3.00e-03 2.10e-02 8.97e-05
1 scenario1_n33_popSize1370_r4.9e-7 6 33 1370 4.9e-7 5e-7 6854 9.20218 0.000685 4.69499 1 0 1 1e-3 0.2 0.00e+00 6.20e-02 2.77e-04
1 scenario1_n33_popSize1370_r4.9e-7 7 33 1370 4.9e-7 5e-7 6854 9.20218 0.000685 4.69499 1 0 1 1e-3 0.2 9.90e-02 9.40e-02 1.71e-01
1 scenario1_n33_popSize1370_r4.9e-7 8 33 1370 4.9e-7 5e-7 6854 9.20218 0.000685 4.69499 1 0 1 1e-3 0.2 0.00e+00 1.58e-01 9.42e-02
1 scenario1_n33_popSize1370_r4.9e-7 9 33 1370 4.9e-7 5e-7 6854 9.20218 0.000685 4.69499 1 0 1 1e-3 0.2 1.00e-03 2.50e-02 1.29e-05
1 scenario1_n33_popSize1370_r4.9e-7 10 33 1370 4.9e-7 5e-7 6854 9.20218 0.000685 4.69499 1 0 1 1e-3 0.2 9.00e-03 4.50e-02 5.00e-01
1 scenario1_n33_popSize1370_r4.9e-7 11 33 1370 4.9e-7 5e-7 6854 9.20218 0.000685 4.69499 1 0 1 1e-3 0.2 1.00e-03 9.40e-02 7.69e-04
1 scenario1_n33_popSize1370_r4.9e-7 12 33 1370 4.9e-7 5e-7 6854 9.20218 0.000685 4.69499 1 0 1 1e-3 0.2 2.00e-02 0.00e+00 2.68e-02
1 scenario1_n33_popSize1370_r4.9e-7 13 33 1370 4.9e-7 5e-7 6854 9.20218 0.000685 4.69499 1 0 1 1e-3 0.2 0.00e+00 3.60e-02 6.20e-05
1 scenario1_n33_popSize1370_r4.9e-7 14 33 1370 4.9e-7 5e-7 6854 9.20218 0.000685 4.69499 1 0 1 1e-3 0.2 0.00e+00 1.00e-03 7.57e-09
1 scenario1_n33_popSize1370_r4.9e-7 15 33 1370 4.9e-7 5e-7 6854 9.20218 0.000685 4.69499 1 0 1 1e-3 0.2 0.00e+00 4.00e-03 1.08e-09
1 scenario1_n33_popSize1370_r4.9e-7 16 33 1370 4.9e-7 5e-7 6854 9.20218 0.000685 4.69499 1 0 1 1e-3 0.2 1.10e-02 9.20e-02 4.32e-03
1 scenario1_n33_popSize1370_r4.9e-7 17 33 1370 4.9e-7 5e-7 6854 9.20218 0.000685 4.69499 1 0 1 1e-3 0.2 3.20e-02 2.40e-01 1.49e-01
1 scenario1_n33_popSize1370_r4.9e-7 18 33 1370 4.9e-7 5e-7 6854 9.20218 0.000685 4.69499 1 0 1 1e-3 0.2 9.00e-03 3.60e-02 2.48e-04
1 scenario1_n33_popSize1370_r4.9e-7 19 33 1370 4.9e-7 5e-7 6854 9.20218 0.000685 4.69499 1 0 1 1e-3 0.2 0.00e+00 1.50e-02 4.29e-02
