scenarioType simulation numSimulation numSequences popSize recRate mutRate length rho thetaRate theta status invSites jukesCantor popGrowth alphaShape pValNSS pValMaxChi pValPHI
3 scenario3_n100_popSize5446_r3.3e-8 1 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 7.60e-02 1.91e-01 9.06e-01
3 scenario3_n100_popSize5446_r3.3e-8 2 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 1.00e-02 2.71e-01 8.50e-03
3 scenario3_n100_popSize5446_r3.3e-8 3 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 5.93e-01 2.80e-02 4.09e-02
3 scenario3_n100_popSize5446_r3.3e-8 4 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 1.00e-03 3.34e-01 1.81e-01
3 scenario3_n100_popSize5446_r3.3e-8 5 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 0.00e+00 4.20e-02 1.15e-03
3 scenario3_n100_popSize5446_r3.3e-8 6 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 1.67e-01 4.93e-01 1.95e-01
3 scenario3_n100_popSize5446_r3.3e-8 7 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 1.19e-01 2.54e-01 6.95e-03
3 scenario3_n100_popSize5446_r3.3e-8 8 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 6.00e-03 8.64e-01 7.33e-02
3 scenario3_n100_popSize5446_r3.3e-8 9 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 6.00e-03 1.04e-01 2.82e-02
3 scenario3_n100_popSize5446_r3.3e-8 10 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 9.14e-01 6.78e-01 1.22e-01
3 scenario3_n100_popSize5446_r3.3e-8 11 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 1.00e-03 2.18e-01 1.79e-02
3 scenario3_n100_popSize5446_r3.3e-8 12 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 2.97e-01 6.00e-02 2.55e-03
3 scenario3_n100_popSize5446_r3.3e-8 13 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 5.00e-03 3.95e-01 9.67e-03
3 scenario3_n100_popSize5446_r3.3e-8 14 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 3.27e-04
3 scenario3_n100_popSize5446_r3.3e-8 15 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 9.50e-02 2.80e-02 2.38e-02
3 scenario3_n100_popSize5446_r3.3e-8 16 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 2.20e-02 5.50e-02 2.10e-03
3 scenario3_n100_popSize5446_r3.3e-8 17 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 9.00e-03 6.00e-03 6.54e-02
3 scenario3_n100_popSize5446_r3.3e-8 18 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 1.00e-03 8.60e-02 9.99e-02
3 scenario3_n100_popSize5446_r3.3e-8 19 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 4.00e-03 3.00e-03 1.71e-02
3 scenario3_n100_popSize5446_r3.3e-8 20 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 0.00e+00 1.30e-02 5.97e-04
3 scenario3_n100_popSize5446_r3.3e-8 21 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 1.10e-02 1.06e-01 3.77e-03
3 scenario3_n100_popSize5446_r3.3e-8 22 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 1.54e-01 2.62e-01 8.90e-02
3 scenario3_n100_popSize5446_r3.3e-8 23 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 7.38e-01 9.50e-02 6.91e-01
3 scenario3_n100_popSize5446_r3.3e-8 24 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 4.40e-02 5.94e-01 2.93e-02
3 scenario3_n100_popSize5446_r3.3e-8 25 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 1.80e-02 3.00e-03 2.02e-02
3 scenario3_n100_popSize5446_r3.3e-8 26 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 2.50e-02 2.10e-02 1.13e-02
3 scenario3_n100_popSize5446_r3.3e-8 27 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 4.39e-01 3.06e-01 4.63e-02
3 scenario3_n100_popSize5446_r3.3e-8 28 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 8.10e-02 1.61e-01 3.01e-02
3 scenario3_n100_popSize5446_r3.3e-8 29 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 2.70e-02 2.30e-02 5.41e-03
3 scenario3_n100_popSize5446_r3.3e-8 30 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 2.07e-01 6.91e-01 2.03e-01
3 scenario3_n100_popSize5446_r3.3e-8 31 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 1.00e-03 3.56e-01 9.60e-02
3 scenario3_n100_popSize5446_r3.3e-8 32 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 0.00e+00 6.00e-03 3.89e-05
3 scenario3_n100_popSize5446_r3.3e-8 33 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 2.08e-01 1.80e-01 8.58e-02
3 scenario3_n100_popSize5446_r3.3e-8 34 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 1.60e-02 2.78e-01 1.05e-02
3 scenario3_n100_popSize5446_r3.3e-8 35 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 4.53e-01 7.56e-01 2.43e-02
3 scenario3_n100_popSize5446_r3.3e-8 36 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 5.00e-02 8.63e-01 9.61e-03
3 scenario3_n100_popSize5446_r3.3e-8 37 100 5446 3.3e-8 4.1e-7 16478 5.92279 0.00223286 36.7931 1 0 1 1e-3 0.2 5.78e-01 3.75e-01 2.94e-01
