scenarioType simulation numSimulation numSequences popSize recRate mutRate length rho thetaRate theta status invSites jukesCantor popGrowth alphaShape pValNSS pValMaxChi pValPHI
3 scenario3_n100_popSize2497_r4.9e-8 1 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 2.69e-01 4.63e-01 1.58e-01
3 scenario3_n100_popSize2497_r4.9e-8 2 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 2.20e-02 6.50e-02 2.60e-02
3 scenario3_n100_popSize2497_r4.9e-8 3 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 7.00e-03 3.93e-01 1.56e-01
3 scenario3_n100_popSize2497_r4.9e-8 4 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 3.00e-02 4.25e-01 5.48e-02
3 scenario3_n100_popSize2497_r4.9e-8 5 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 1.24e-01 9.80e-02 2.41e-03
3 scenario3_n100_popSize2497_r4.9e-8 6 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 9.00e-03 3.22e-01 2.11e-01
3 scenario3_n100_popSize2497_r4.9e-8 7 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 0.00e+00 9.90e-02 1.47e-02
3 scenario3_n100_popSize2497_r4.9e-8 8 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 3.23e-01 6.20e-02 6.31e-02
3 scenario3_n100_popSize2497_r4.9e-8 9 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 9.30e-02 7.94e-01 1.18e-01
3 scenario3_n100_popSize2497_r4.9e-8 10 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 2.22e-01 5.90e-02 9.03e-02
3 scenario3_n100_popSize2497_r4.9e-8 11 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 1.00e+00 1.00e-02 3.82e-01
3 scenario3_n100_popSize2497_r4.9e-8 12 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 1.25e-01 6.05e-01 6.82e-02
3 scenario3_n100_popSize2497_r4.9e-8 13 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 9.00e-03 3.20e-01 1.94e-02
3 scenario3_n100_popSize2497_r4.9e-8 14 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 4.10e-02 1.00e-03 6.85e-05
3 scenario3_n100_popSize2497_r4.9e-8 15 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 8.40e-02 5.25e-01 5.21e-03
3 scenario3_n100_popSize2497_r4.9e-8 16 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 8.31e-01 1.44e-01 4.83e-02
3 scenario3_n100_popSize2497_r4.9e-8 17 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 1.30e-02 2.90e-01 1.11e-01
3 scenario3_n100_popSize2497_r4.9e-8 18 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 9.40e-02 8.50e-02 1.13e-01
3 scenario3_n100_popSize2497_r4.9e-8 19 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 1.20e-02 1.17e-01 3.41e-01
3 scenario3_n100_popSize2497_r4.9e-8 20 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 0.00e+00 1.05e-01 3.40e-02
3 scenario3_n100_popSize2497_r4.9e-8 21 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 4.24e-01 4.09e-01 5.94e-02
3 scenario3_n100_popSize2497_r4.9e-8 22 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 7.67e-01 4.30e-02 7.00e-01
3 scenario3_n100_popSize2497_r4.9e-8 23 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 9.20e-02 1.30e-02 7.43e-02
3 scenario3_n100_popSize2497_r4.9e-8 24 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 2.53e-01 2.29e-01 1.81e-02
3 scenario3_n100_popSize2497_r4.9e-8 25 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 2.40e-02 2.88e-01 5.28e-02
3 scenario3_n100_popSize2497_r4.9e-8 26 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 1.19e-01 2.00e-03 2.97e-02
3 scenario3_n100_popSize2497_r4.9e-8 27 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 9.90e-02 3.59e-01 4.62e-01
3 scenario3_n100_popSize2497_r4.9e-8 28 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 7.20e-02 2.16e-01 8.18e-02
3 scenario3_n100_popSize2497_r4.9e-8 29 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 3.70e-02 2.97e-01 4.50e-02
3 scenario3_n100_popSize2497_r4.9e-8 30 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 1.30e-02 5.74e-01 6.49e-02
3 scenario3_n100_popSize2497_r4.9e-8 31 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 1.70e-02 2.18e-01 6.00e-02
3 scenario3_n100_popSize2497_r4.9e-8 32 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 1.19e-01 9.00e-02 9.53e-02
3 scenario3_n100_popSize2497_r4.9e-8 33 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 3.34e-01 3.87e-01 9.51e-02
3 scenario3_n100_popSize2497_r4.9e-8 34 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 7.10e-02 1.03e-01 2.69e-02
3 scenario3_n100_popSize2497_r4.9e-8 35 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 7.24e-01 5.38e-01 6.94e-02
3 scenario3_n100_popSize2497_r4.9e-8 36 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 3.90e-02 7.86e-01 7.28e-02
3 scenario3_n100_popSize2497_r4.9e-8 37 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 0.00e+00 3.00e-03 4.17e-03
3 scenario3_n100_popSize2497_r4.9e-8 38 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 8.86e-01 6.91e-01 2.10e-01
3 scenario3_n100_popSize2497_r4.9e-8 39 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 1.12e-01 3.43e-01 8.29e-03
3 scenario3_n100_popSize2497_r4.9e-8 40 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 5.47e-01 2.15e-01 3.52e-02
3 scenario3_n100_popSize2497_r4.9e-8 41 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 4.30e-02 1.88e-01 9.10e-02
3 scenario3_n100_popSize2497_r4.9e-8 42 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 9.00e-02 1.20e-02 2.62e-01
3 scenario3_n100_popSize2497_r4.9e-8 43 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 2.80e-02 7.40e-02 6.23e-02
3 scenario3_n100_popSize2497_r4.9e-8 44 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 2.06e-01 2.80e-02 3.17e-03
3 scenario3_n100_popSize2497_r4.9e-8 45 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 3.29e-01 3.48e-01 3.89e-02
3 scenario3_n100_popSize2497_r4.9e-8 46 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 4.01e-01 4.30e-01 2.37e-02
3 scenario3_n100_popSize2497_r4.9e-8 47 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 1.18e-01 4.63e-01 1.84e-01
3 scenario3_n100_popSize2497_r4.9e-8 48 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 1.91e-01 3.61e-01 8.41e-02
3 scenario3_n100_popSize2497_r4.9e-8 49 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 7.58e-01 4.00e-03 3.86e-02
3 scenario3_n100_popSize2497_r4.9e-8 50 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 3.00e-03 6.89e-01 6.28e-03
3 scenario3_n100_popSize2497_r4.9e-8 51 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 7.73e-01 8.46e-01 1.70e-01
3 scenario3_n100_popSize2497_r4.9e-8 52 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 2.86e-01 4.74e-01 3.58e-02
3 scenario3_n100_popSize2497_r4.9e-8 53 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 0.00e+00 2.34e-01 1.08e-02
3 scenario3_n100_popSize2497_r4.9e-8 54 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 1.00e-03 4.60e-02 4.99e-03
3 scenario3_n100_popSize2497_r4.9e-8 55 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 9.60e-02 0.00e+00 6.69e-02
3 scenario3_n100_popSize2497_r4.9e-8 56 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 6.60e-02 7.95e-01 1.25e-01
3 scenario3_n100_popSize2497_r4.9e-8 57 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 1.26e-01 8.84e-01 2.16e-01
3 scenario3_n100_popSize2497_r4.9e-8 58 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 5.60e-02 5.95e-01 8.15e-02
3 scenario3_n100_popSize2497_r4.9e-8 59 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 3.39e-01 9.40e-02 3.09e-01
3 scenario3_n100_popSize2497_r4.9e-8 60 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 8.00e-03 8.50e-02 1.10e-01
3 scenario3_n100_popSize2497_r4.9e-8 61 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 3.00e-03 3.70e-01 8.28e-02
3 scenario3_n100_popSize2497_r4.9e-8 62 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 1.00e-01 3.80e-02 4.29e-02
3 scenario3_n100_popSize2497_r4.9e-8 63 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 5.20e-02 4.29e-01 1.73e-01
3 scenario3_n100_popSize2497_r4.9e-8 64 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 0.00e+00 5.61e-01 7.81e-02
3 scenario3_n100_popSize2497_r4.9e-8 65 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 7.20e-02 8.49e-01 2.38e-01
3 scenario3_n100_popSize2497_r4.9e-8 66 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 1.00e+00 4.59e-01 4.38e-01
3 scenario3_n100_popSize2497_r4.9e-8 67 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 1.25e-01 6.94e-01 2.17e-01
3 scenario3_n100_popSize2497_r4.9e-8 68 100 2497 4.9e-8 4.1e-7 16478 4.03227 0.00102377 16.8697 1 0 1 1e-3 0.2 2.70e-01 4.60e-02 7.97e-03
