scenarioType simulation numSimulation numSequences popSize recRate mutRate length rho thetaRate theta status invSites jukesCantor popGrowth alphaShape pValNSS pValMaxChi pValPHI
2 scenario2_n100_popSize1288_r2.4e-7 1 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 7.00e-03 2.50e-02 9.10e-03
2 scenario2_n100_popSize1288_r2.4e-7 2 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 5.00e-03 0.00e+00 8.54e-06
2 scenario2_n100_popSize1288_r2.4e-7 3 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 0.00e+00 8.00e-03 4.97e-07
2 scenario2_n100_popSize1288_r2.4e-7 4 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 0.00e+00 2.80e-02 3.00e-04
2 scenario2_n100_popSize1288_r2.4e-7 5 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 1.20e-04
2 scenario2_n100_popSize1288_r2.4e-7 6 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 0.00e+00 3.20e-02 1.54e-04
2 scenario2_n100_popSize1288_r2.4e-7 7 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 0.00e+00 4.00e-03 5.77e-06
2 scenario2_n100_popSize1288_r2.4e-7 8 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 0.00e+00 1.00e-03 9.78e-03
2 scenario2_n100_popSize1288_r2.4e-7 9 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 9.41e-07
2 scenario2_n100_popSize1288_r2.4e-7 10 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 2.30e-02 3.36e-01 2.73e-02
2 scenario2_n100_popSize1288_r2.4e-7 11 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 7.08e-08
2 scenario2_n100_popSize1288_r2.4e-7 12 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 1.20e-01 9.00e-03 3.70e-05
2 scenario2_n100_popSize1288_r2.4e-7 13 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 7.31e-01 2.33e-01 2.24e-03
2 scenario2_n100_popSize1288_r2.4e-7 14 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 2.90e-02 1.44e-01 1.14e-02
2 scenario2_n100_popSize1288_r2.4e-7 15 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 0.00e+00 1.00e-03 1.54e-12
2 scenario2_n100_popSize1288_r2.4e-7 16 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 0.00e+00 5.00e-03 4.73e-05
2 scenario2_n100_popSize1288_r2.4e-7 17 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 1.03e-09
2 scenario2_n100_popSize1288_r2.4e-7 18 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 0.00e+00 7.00e-03 1.63e-04
2 scenario2_n100_popSize1288_r2.4e-7 19 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 4.20e-02 3.60e-02 8.18e-04
2 scenario2_n100_popSize1288_r2.4e-7 20 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 3.90e-10
2 scenario2_n100_popSize1288_r2.4e-7 21 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 2.13e-07
2 scenario2_n100_popSize1288_r2.4e-7 22 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 5.77e-04
2 scenario2_n100_popSize1288_r2.4e-7 23 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 5.92e-09
2 scenario2_n100_popSize1288_r2.4e-7 24 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 6.00e-03 0.00e+00 4.75e-10
2 scenario2_n100_popSize1288_r2.4e-7 25 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 1.30e-02 1.00e-03 2.17e-08
2 scenario2_n100_popSize1288_r2.4e-7 26 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 6.60e-02 2.00e-03 3.62e-09
2 scenario2_n100_popSize1288_r2.4e-7 27 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 4.40e-02 1.01e-01 1.12e-02
2 scenario2_n100_popSize1288_r2.4e-7 28 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 4.38e-09
2 scenario2_n100_popSize1288_r2.4e-7 29 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 1.90e-02 8.00e-03 6.44e-06
2 scenario2_n100_popSize1288_r2.4e-7 30 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 0.00e+00 4.00e-03 5.54e-12
2 scenario2_n100_popSize1288_r2.4e-7 31 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 0.00e+00 1.90e-01 1.28e-04
2 scenario2_n100_popSize1288_r2.4e-7 32 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 0.00e+00 1.00e-03 1.91e-04
2 scenario2_n100_popSize1288_r2.4e-7 33 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 8.60e-02 0.00e+00 2.34e-03
2 scenario2_n100_popSize1288_r2.4e-7 34 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 6.00e-03 1.18e-01 1.37e-03
2 scenario2_n100_popSize1288_r2.4e-7 35 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 1.00e-03 1.10e-02 1.77e-02
2 scenario2_n100_popSize1288_r2.4e-7 36 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 0.00e+00 1.00e-02 8.36e-08
2 scenario2_n100_popSize1288_r2.4e-7 37 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 0.00e+00 9.00e-03 1.56e-04
2 scenario2_n100_popSize1288_r2.4e-7 38 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 1.78e-05
2 scenario2_n100_popSize1288_r2.4e-7 39 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 1.90e-02 0.00e+00 1.45e-03
2 scenario2_n100_popSize1288_r2.4e-7 40 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 0.00e+00 1.11e-01 1.06e-04
2 scenario2_n100_popSize1288_r2.4e-7 41 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 9.98e-06
2 scenario2_n100_popSize1288_r2.4e-7 42 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 1.70e-02 4.00e-03 1.86e-04
2 scenario2_n100_popSize1288_r2.4e-7 43 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 0.00e+00 2.60e-02 4.61e-07
2 scenario2_n100_popSize1288_r2.4e-7 44 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 4.00e-03 4.10e-02 3.48e-05
2 scenario2_n100_popSize1288_r2.4e-7 45 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 2.10e-02 0.00e+00 1.35e-08
2 scenario2_n100_popSize1288_r2.4e-7 46 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 0.00e+00 1.70e-02 4.31e-07
2 scenario2_n100_popSize1288_r2.4e-7 47 100 1288 2.4e-7 4.1e-7 16478 10.1874 0.00052808 8.7017 1 0 1 1e-3 0.2 1.00e-03 5.09e-01 7.36e-04
