scenarioType simulation numSimulation numSequences popSize recRate mutRate length rho thetaRate theta status invSites jukesCantor popGrowth alphaShape pValNSS pValMaxChi pValPHI
2 scenario2_n100_popSize5446_r2.2e-8 1 100 5446 2.2e-8 4.1e-7 16478 3.94852 0.00223286 36.7931 1 0 1 1e-3 0.2 2.00e-03 0.00e+00 2.47e-02
2 scenario2_n100_popSize5446_r2.2e-8 2 100 5446 2.2e-8 4.1e-7 16478 3.94852 0.00223286 36.7931 1 0 1 1e-3 0.2 1.15e-01 0.00e+00 1.38e-01
2 scenario2_n100_popSize5446_r2.2e-8 3 100 5446 2.2e-8 4.1e-7 16478 3.94852 0.00223286 36.7931 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 1.67e-08
2 scenario2_n100_popSize5446_r2.2e-8 4 100 5446 2.2e-8 4.1e-7 16478 3.94852 0.00223286 36.7931 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 6.83e-16
2 scenario2_n100_popSize5446_r2.2e-8 5 100 5446 2.2e-8 4.1e-7 16478 3.94852 0.00223286 36.7931 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 6.62e-30
2 scenario2_n100_popSize5446_r2.2e-8 6 100 5446 2.2e-8 4.1e-7 16478 3.94852 0.00223286 36.7931 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 5.51e-16
2 scenario2_n100_popSize5446_r2.2e-8 7 100 5446 2.2e-8 4.1e-7 16478 3.94852 0.00223286 36.7931 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 1.44e-22
2 scenario2_n100_popSize5446_r2.2e-8 8 100 5446 2.2e-8 4.1e-7 16478 3.94852 0.00223286 36.7931 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 7.64e-11
2 scenario2_n100_popSize5446_r2.2e-8 9 100 5446 2.2e-8 4.1e-7 16478 3.94852 0.00223286 36.7931 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 3.83e-12
2 scenario2_n100_popSize5446_r2.2e-8 10 100 5446 2.2e-8 4.1e-7 16478 3.94852 0.00223286 36.7931 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 0.00e+00
