scenarioType simulation numSimulation numSequences popSize recRate mutRate length rho thetaRate theta status invSites jukesCantor popGrowth alphaShape pValNSS pValMaxChi pValPHI
2 scenario2_n100_popSize2497_r1.5e-7 1 100 2497 1.5e-7 4.1e-7 16478 12.3437 0.00102377 16.8697 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 1.85e-14
2 scenario2_n100_popSize2497_r1.5e-7 2 100 2497 1.5e-7 4.1e-7 16478 12.3437 0.00102377 16.8697 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 3.68e-10
2 scenario2_n100_popSize2497_r1.5e-7 3 100 2497 1.5e-7 4.1e-7 16478 12.3437 0.00102377 16.8697 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 4.89e-11
2 scenario2_n100_popSize2497_r1.5e-7 4 100 2497 1.5e-7 4.1e-7 16478 12.3437 0.00102377 16.8697 1 0 1 1e-3 0.2 3.00e-03 1.00e-03 4.23e-06
2 scenario2_n100_popSize2497_r1.5e-7 5 100 2497 1.5e-7 4.1e-7 16478 12.3437 0.00102377 16.8697 1 0 1 1e-3 0.2 3.00e-03 1.00e-03 6.13e-04
2 scenario2_n100_popSize2497_r1.5e-7 6 100 2497 1.5e-7 4.1e-7 16478 12.3437 0.00102377 16.8697 1 0 1 1e-3 0.2 5.28e-01 5.00e-03 7.26e-04
2 scenario2_n100_popSize2497_r1.5e-7 7 100 2497 1.5e-7 4.1e-7 16478 12.3437 0.00102377 16.8697 1 0 1 1e-3 0.2 0.00e+00 8.20e-02 1.01e-06
2 scenario2_n100_popSize2497_r1.5e-7 8 100 2497 1.5e-7 4.1e-7 16478 12.3437 0.00102377 16.8697 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 3.83e-05
2 scenario2_n100_popSize2497_r1.5e-7 9 100 2497 1.5e-7 4.1e-7 16478 12.3437 0.00102377 16.8697 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 3.97e-10
2 scenario2_n100_popSize2497_r1.5e-7 10 100 2497 1.5e-7 4.1e-7 16478 12.3437 0.00102377 16.8697 1 0 1 1e-3 0.2 0.00e+00 1.97e-01 2.65e-04
2 scenario2_n100_popSize2497_r1.5e-7 11 100 2497 1.5e-7 4.1e-7 16478 12.3437 0.00102377 16.8697 1 0 1 1e-3 0.2 8.10e-02 1.50e-02 2.09e-05
2 scenario2_n100_popSize2497_r1.5e-7 12 100 2497 1.5e-7 4.1e-7 16478 12.3437 0.00102377 16.8697 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 7.07e-16
2 scenario2_n100_popSize2497_r1.5e-7 13 100 2497 1.5e-7 4.1e-7 16478 12.3437 0.00102377 16.8697 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 8.68e-07
2 scenario2_n100_popSize2497_r1.5e-7 14 100 2497 1.5e-7 4.1e-7 16478 12.3437 0.00102377 16.8697 1 0 1 1e-3 0.2 1.00e-03 0.00e+00 4.42e-15
2 scenario2_n100_popSize2497_r1.5e-7 15 100 2497 1.5e-7 4.1e-7 16478 12.3437 0.00102377 16.8697 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 4.66e-05
2 scenario2_n100_popSize2497_r1.5e-7 16 100 2497 1.5e-7 4.1e-7 16478 12.3437 0.00102377 16.8697 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 4.72e-21
2 scenario2_n100_popSize2497_r1.5e-7 17 100 2497 1.5e-7 4.1e-7 16478 12.3437 0.00102377 16.8697 1 0 1 1e-3 0.2 2.00e-03 0.00e+00 4.41e-06
2 scenario2_n100_popSize2497_r1.5e-7 18 100 2497 1.5e-7 4.1e-7 16478 12.3437 0.00102377 16.8697 1 0 1 1e-3 0.2 0.00e+00 1.00e-03 3.04e-10
2 scenario2_n100_popSize2497_r1.5e-7 19 100 2497 1.5e-7 4.1e-7 16478 12.3437 0.00102377 16.8697 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 3.24e-23
2 scenario2_n100_popSize2497_r1.5e-7 20 100 2497 1.5e-7 4.1e-7 16478 12.3437 0.00102377 16.8697 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 4.41e-20
2 scenario2_n100_popSize2497_r1.5e-7 21 100 2497 1.5e-7 4.1e-7 16478 12.3437 0.00102377 16.8697 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 8.97e-21
2 scenario2_n100_popSize2497_r1.5e-7 22 100 2497 1.5e-7 4.1e-7 16478 12.3437 0.00102377 16.8697 1 0 1 1e-3 0.2 0.00e+00 0.00e+00 2.63e-16
