scenarioType simulation numSimulation numSequences popSize recRate mutRate length rho thetaRate theta status invSites jukesCantor popGrowth alphaShape pValNSS pValMaxChi pValPHI
2 scenario2_n100_popSize2497_r0 1 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 6.17e-01 2.28e-01 6.74e-01
2 scenario2_n100_popSize2497_r0 2 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 1.00e+00 4.99e-01 1.00e+00
2 scenario2_n100_popSize2497_r0 3 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 1.00e+00 4.35e-01 3.82e-01
2 scenario2_n100_popSize2497_r0 4 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 8.72e-01 9.27e-01 2.23e-01
2 scenario2_n100_popSize2497_r0 5 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 8.12e-01 7.00e-03 1.14e-01
2 scenario2_n100_popSize2497_r0 6 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 2.14e-01 4.80e-01 2.66e-01
2 scenario2_n100_popSize2497_r0 7 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 4.03e-01 2.02e-01 1.43e-01
2 scenario2_n100_popSize2497_r0 8 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 1.59e-01 3.86e-01 9.16e-01
2 scenario2_n100_popSize2497_r0 9 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 7.29e-01 3.49e-01 2.72e-01
2 scenario2_n100_popSize2497_r0 10 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 1.00e+00 5.04e-01 1.00e+00
2 scenario2_n100_popSize2497_r0 11 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 5.93e-01 3.34e-01 8.77e-01
2 scenario2_n100_popSize2497_r0 12 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 8.81e-01 8.11e-01 1.46e-01
2 scenario2_n100_popSize2497_r0 13 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 6.93e-01 3.83e-01 8.59e-01
2 scenario2_n100_popSize2497_r0 14 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 7.20e-02 9.37e-01 3.46e-01
2 scenario2_n100_popSize2497_r0 15 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 6.66e-01 4.80e-01 9.33e-01
2 scenario2_n100_popSize2497_r0 16 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 1.00e+00 9.85e-01 9.10e-01
2 scenario2_n100_popSize2497_r0 17 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 6.37e-01 1.43e-01 9.74e-01
2 scenario2_n100_popSize2497_r0 18 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 8.31e-01 5.75e-01 6.37e-01
2 scenario2_n100_popSize2497_r0 19 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 8.64e-01 9.47e-01 2.22e-01
2 scenario2_n100_popSize2497_r0 20 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 1.00e+00 5.11e-01 1.00e+00
2 scenario2_n100_popSize2497_r0 21 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 1.00e+00 5.77e-01 1.00e+00
2 scenario2_n100_popSize2497_r0 22 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 6.80e-02 1.00e-01 2.50e-01
2 scenario2_n100_popSize2497_r0 23 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 1.00e+00 9.00e-01 9.87e-01
2 scenario2_n100_popSize2497_r0 24 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 1.00e+00 3.85e-01 1.00e+00
2 scenario2_n100_popSize2497_r0 25 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 1.00e+00 8.29e-01 3.76e-01
2 scenario2_n100_popSize2497_r0 26 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 9.10e-02 3.64e-01 3.57e-01
2 scenario2_n100_popSize2497_r0 27 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 1.00e+00 5.10e-01 1.00e+00
2 scenario2_n100_popSize2497_r0 28 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 6.31e-01 9.97e-01 3.34e-01
2 scenario2_n100_popSize2497_r0 29 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 9.38e-01 5.66e-01 8.98e-01
2 scenario2_n100_popSize2497_r0 30 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 1.00e+00 8.86e-01 3.86e-01
2 scenario2_n100_popSize2497_r0 31 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 1.00e+00 7.74e-01 1.00e+00
2 scenario2_n100_popSize2497_r0 32 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 5.20e-01 9.26e-01 1.27e-01
2 scenario2_n100_popSize2497_r0 33 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 1.00e+00 2.60e-02 4.23e-01
2 scenario2_n100_popSize2497_r0 34 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 1.00e+00 4.29e-01 8.71e-01
2 scenario2_n100_popSize2497_r0 35 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 5.37e-01 7.18e-01 6.95e-01
2 scenario2_n100_popSize2497_r0 36 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 1.00e+00 8.67e-01 1.00e+00
2 scenario2_n100_popSize2497_r0 37 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 1.00e+00 7.59e-01 3.59e-01
2 scenario2_n100_popSize2497_r0 38 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 8.29e-01 3.77e-01 8.70e-01
2 scenario2_n100_popSize2497_r0 39 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 4.95e-01 4.07e-01 9.24e-01
2 scenario2_n100_popSize2497_r0 40 100 2497 0 4.1e-7 16478 0 0.00102377 16.8697 1 0 1 0 0.2 1.00e+00 5.21e-01 1.00e+00
