scenarioType simulation numSimulation numSequences popSize recRate mutRate length rho thetaRate theta status invSites jukesCantor popGrowth alphaShape pValNSS pValMaxChi pValPHI
2 scenario2_n100_popSize5446_r0 1 100 5446 0 4.1e-7 16478 0 0.00223286 36.7931 1 0 1 0 0.2 7.59e-01 5.18e-01 6.08e-01
2 scenario2_n100_popSize5446_r0 2 100 5446 0 4.1e-7 16478 0 0.00223286 36.7931 1 0 1 0 0.2 1.00e+00 4.36e-01 3.08e-01
2 scenario2_n100_popSize5446_r0 3 100 5446 0 4.1e-7 16478 0 0.00223286 36.7931 1 0 1 0 0.2 7.62e-01 1.11e-01 5.99e-01
2 scenario2_n100_popSize5446_r0 4 100 5446 0 4.1e-7 16478 0 0.00223286 36.7931 1 0 1 0 0.2 8.80e-01 5.09e-01 7.98e-01
2 scenario2_n100_popSize5446_r0 5 100 5446 0 4.1e-7 16478 0 0.00223286 36.7931 1 0 1 0 0.2 9.62e-01 2.10e-02 1.71e-01
2 scenario2_n100_popSize5446_r0 6 100 5446 0 4.1e-7 16478 0 0.00223286 36.7931 1 0 1 0 0.2 7.29e-01 2.89e-01 2.48e-01
2 scenario2_n100_popSize5446_r0 7 100 5446 0 4.1e-7 16478 0 0.00223286 36.7931 1 0 1 0 0.2 9.38e-01 3.78e-01 9.17e-01
2 scenario2_n100_popSize5446_r0 8 100 5446 0 4.1e-7 16478 0 0.00223286 36.7931 1 0 1 0 0.2 8.70e-02 5.00e-03 8.35e-01
2 scenario2_n100_popSize5446_r0 9 100 5446 0 4.1e-7 16478 0 0.00223286 36.7931 1 0 1 0 0.2 7.99e-01 7.03e-01 3.50e-01
2 scenario2_n100_popSize5446_r0 10 100 5446 0 4.1e-7 16478 0 0.00223286 36.7931 1 0 1 0 0.2 6.54e-01 7.72e-01 2.30e-01
2 scenario2_n100_popSize5446_r0 11 100 5446 0 4.1e-7 16478 0 0.00223286 36.7931 1 0 1 0 0.2 7.99e-01 8.35e-01 5.22e-01
2 scenario2_n100_popSize5446_r0 12 100 5446 0 4.1e-7 16478 0 0.00223286 36.7931 1 0 1 0 0.2 7.83e-01 7.09e-01 2.61e-01
2 scenario2_n100_popSize5446_r0 13 100 5446 0 4.1e-7 16478 0 0.00223286 36.7931 1 0 1 0 0.2 6.62e-01 7.19e-01 1.62e-01
2 scenario2_n100_popSize5446_r0 14 100 5446 0 4.1e-7 16478 0 0.00223286 36.7931 1 0 1 0 0.2 6.48e-01 9.87e-01 9.55e-01
2 scenario2_n100_popSize5446_r0 15 100 5446 0 4.1e-7 16478 0 0.00223286 36.7931 1 0 1 0 0.2 6.00e-01 1.12e-01 7.70e-01
2 scenario2_n100_popSize5446_r0 16 100 5446 0 4.1e-7 16478 0 0.00223286 36.7931 1 0 1 0 0.2 7.79e-01 9.99e-01 4.78e-01
2 scenario2_n100_popSize5446_r0 17 100 5446 0 4.1e-7 16478 0 0.00223286 36.7931 1 0 1 0 0.2 2.86e-01 5.21e-01 4.09e-01
2 scenario2_n100_popSize5446_r0 18 100 5446 0 4.1e-7 16478 0 0.00223286 36.7931 1 0 1 0 0.2 5.19e-01 6.55e-01 2.80e-01
2 scenario2_n100_popSize5446_r0 19 100 5446 0 4.1e-7 16478 0 0.00223286 36.7931 1 0 1 0 0.2 6.80e-01 1.74e-01 8.82e-01
2 scenario2_n100_popSize5446_r0 20 100 5446 0 4.1e-7 16478 0 0.00223286 36.7931 1 0 1 0 0.2 2.03e-01 3.96e-01 2.08e-01
2 scenario2_n100_popSize5446_r0 21 100 5446 0 4.1e-7 16478 0 0.00223286 36.7931 1 0 1 0 0.2 2.90e-02 5.28e-01 4.52e-01
2 scenario2_n100_popSize5446_r0 22 100 5446 0 4.1e-7 16478 0 0.00223286 36.7931 1 0 1 0 0.2 2.88e-01 4.11e-01 1.61e-01
2 scenario2_n100_popSize5446_r0 23 100 5446 0 4.1e-7 16478 0 0.00223286 36.7931 1 0 1 0 0.2 7.80e-02 9.43e-01 2.80e-01
2 scenario2_n100_popSize5446_r0 24 100 5446 0 4.1e-7 16478 0 0.00223286 36.7931 1 0 1 0 0.2 2.51e-01 3.40e-02 2.04e-01
2 scenario2_n100_popSize5446_r0 25 100 5446 0 4.1e-7 16478 0 0.00223286 36.7931 1 0 1 0 0.2 8.88e-01 5.01e-01 2.89e-01
2 scenario2_n100_popSize5446_r0 26 100 5446 0 4.1e-7 16478 0 0.00223286 36.7931 1 0 1 0 0.2 6.39e-01 1.80e-01 8.68e-01
2 scenario2_n100_popSize5446_r0 27 100 5446 0 4.1e-7 16478 0 0.00223286 36.7931 1 0 1 0 0.2 6.86e-01 1.51e-01 2.33e-01
2 scenario2_n100_popSize5446_r0 28 100 5446 0 4.1e-7 16478 0 0.00223286 36.7931 1 0 1 0 0.2 9.37e-01 9.84e-01 2.31e-01
2 scenario2_n100_popSize5446_r0 29 100 5446 0 4.1e-7 16478 0 0.00223286 36.7931 1 0 1 0 0.2 9.92e-01 9.35e-01 3.28e-01
2 scenario2_n100_popSize5446_r0 30 100 5446 0 4.1e-7 16478 0 0.00223286 36.7931 1 0 1 0 0.2 2.25e-01 5.51e-01 4.73e-01
