scenarioType simulation numSimulation numSequences popSize recRate mutRate length rho thetaRate theta status invSites jukesCantor popGrowth alphaShape pValNSS pValMaxChi pValPHI
1 scenario1_n33_popSize1370_r0 1 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 3.53e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 2 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 9.68e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 3 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 3.89e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 4 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 3.89e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 5 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 9.63e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 6 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 9.41e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 7 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 1.43e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 8 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 9.94e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 9 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 3.80e-02 1.00e+00
1 scenario1_n33_popSize1370_r0 10 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 4.26e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 11 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 4.90e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 12 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 1.47e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 13 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 7.75e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 14 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 6.24e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 15 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 9.53e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 16 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 5.41e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 17 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 7.89e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 18 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 4.28e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 19 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 6.75e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 20 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 4.67e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 21 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 2.36e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 22 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 9.02e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 23 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 1.53e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 24 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 1.92e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 25 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 6.72e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 26 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 3.95e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 27 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 8.32e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 28 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 3.86e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 29 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 4.85e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 30 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 3.95e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 31 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 5.47e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 32 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 1.70e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 33 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 6.34e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 34 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 8.17e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 35 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 3.44e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 36 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 2.19e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 37 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 5.20e-02 1.00e+00
1 scenario1_n33_popSize1370_r0 38 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 1.18e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 39 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 1.32e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 40 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 8.32e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 41 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 9.74e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 42 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 8.16e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 43 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 7.70e-02 1.00e+00
1 scenario1_n33_popSize1370_r0 44 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 9.49e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 45 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 9.63e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 46 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 6.25e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 47 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 9.88e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 48 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 9.79e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 49 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 9.04e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 50 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 3.57e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 51 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 7.81e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 52 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 9.00e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 53 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 9.64e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 54 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 2.68e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 55 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 6.69e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 56 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 6.41e-01 1.00e+00
1 scenario1_n33_popSize1370_r0 57 33 1370 0 5e-7 6854 0 0.000685 4.69499 1 0 1 0 0 1.00e+00 9.57e-01 1.00e+00
